approach,strategy,threshold_type,minimum_score,minimum_gap,accepted_suggestions,abstained,coverage_percentage,accepted_accuracy,incorrect_accepted_suggestions
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.01,135,11,92.46575342465754,0.6888888888888889,42
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.02,125,21,85.61643835616438,0.712,36
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.03,116,30,79.45205479452055,0.7241379310344828,32
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.04,105,41,71.91780821917808,0.7619047619047619,25
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.05,97,49,66.43835616438356,0.7938144329896907,20
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.06,90,56,61.64383561643836,0.8333333333333334,15
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.08,77,69,52.73972602739726,0.8181818181818182,14
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.1,67,79,45.89041095890411,0.8805970149253731,8
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.12,54,92,36.986301369863014,0.9074074074074074,5
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.15,39,107,26.71232876712329,0.8974358974358975,4
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.2,0.2,21,125,14.383561643835616,0.9047619047619048,2
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.01,132,14,90.41095890410959,0.6893939393939394,41
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.02,123,23,84.24657534246575,0.7154471544715447,35
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.03,114,32,78.08219178082192,0.7280701754385965,31
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.04,103,43,70.54794520547945,0.7669902912621359,24
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.05,95,51,65.06849315068493,0.8,19
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.06,88,58,60.273972602739725,0.8409090909090909,14
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.08,76,70,52.054794520547944,0.8289473684210527,13
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.1,67,79,45.89041095890411,0.8805970149253731,8
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.12,54,92,36.986301369863014,0.9074074074074074,5
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.15,39,107,26.71232876712329,0.8974358974358975,4
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.25,0.2,21,125,14.383561643835616,0.9047619047619048,2
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.01,118,28,80.82191780821918,0.711864406779661,34
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.02,110,36,75.34246575342466,0.7454545454545455,28
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.03,105,41,71.91780821917808,0.7523809523809524,26
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.04,97,49,66.43835616438356,0.7731958762886598,22
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.05,91,55,62.32876712328767,0.8021978021978022,18
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.06,84,62,57.534246575342465,0.8452380952380952,13
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.08,73,73,50.0,0.8356164383561644,12
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.1,65,81,44.52054794520548,0.8769230769230769,8
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.12,52,94,35.61643835616438,0.9038461538461539,5
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.15,39,107,26.71232876712329,0.8974358974358975,4
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.3,0.2,21,125,14.383561643835616,0.9047619047619048,2
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.01,101,45,69.17808219178082,0.7623762376237624,24
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.02,97,49,66.43835616438356,0.7731958762886598,22
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.03,95,51,65.06849315068493,0.7789473684210526,21
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.04,90,56,61.64383561643836,0.7888888888888889,19
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.05,85,61,58.21917808219178,0.8235294117647058,15
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.06,80,66,54.794520547945204,0.85,12
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.08,73,73,50.0,0.8356164383561644,12
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.1,65,81,44.52054794520548,0.8769230769230769,8
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.12,52,94,35.61643835616438,0.9038461538461539,5
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.15,39,107,26.71232876712329,0.8974358974358975,4
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.35,0.2,21,125,14.383561643835616,0.9047619047619048,2
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.01,82,64,56.16438356164384,0.8414634146341463,13
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.02,80,66,54.794520547945204,0.8375,13
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.03,80,66,54.794520547945204,0.8375,13
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.04,77,69,52.73972602739726,0.8441558441558441,12
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.05,75,71,51.36986301369863,0.8666666666666667,10
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.06,73,73,50.0,0.8767123287671232,9
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.08,67,79,45.89041095890411,0.8656716417910447,9
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.1,60,86,41.0958904109589,0.9,6
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.12,50,96,34.24657534246575,0.9,5
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.15,38,108,26.027397260273972,0.8947368421052632,4
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.4,0.2,21,125,14.383561643835616,0.9047619047619048,2
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.01,68,78,46.57534246575342,0.8823529411764706,8
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.02,66,80,45.205479452054796,0.8787878787878788,8
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.03,66,80,45.205479452054796,0.8787878787878788,8
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.04,66,80,45.205479452054796,0.8787878787878788,8
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.05,64,82,43.83561643835616,0.90625,6
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.06,63,83,43.15068493150685,0.9047619047619048,6
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.08,59,87,40.41095890410959,0.8983050847457628,6
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.1,53,93,36.3013698630137,0.9245283018867925,4
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.12,45,101,30.82191780821918,0.9111111111111111,4
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.15,34,112,23.28767123287671,0.9117647058823529,3
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.45,0.2,20,126,13.698630136986301,0.9,2
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.01,47,99,32.19178082191781,0.9148936170212766,4
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.02,46,100,31.506849315068493,0.9130434782608695,4
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.03,46,100,31.506849315068493,0.9130434782608695,4
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.04,46,100,31.506849315068493,0.9130434782608695,4
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.05,46,100,31.506849315068493,0.9130434782608695,4
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.06,45,101,30.82191780821918,0.9111111111111111,4
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.08,42,104,28.767123287671232,0.9047619047619048,4
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.1,39,107,26.71232876712329,0.9230769230769231,3
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.12,34,112,23.28767123287671,0.9117647058823529,3
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.15,27,119,18.493150684931507,0.9259259259259259,2
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.5,0.2,17,129,11.643835616438356,0.9411764705882353,1
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.01,24,122,16.438356164383563,0.9583333333333334,1
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.02,24,122,16.438356164383563,0.9583333333333334,1
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.03,24,122,16.438356164383563,0.9583333333333334,1
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.04,24,122,16.438356164383563,0.9583333333333334,1
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.05,24,122,16.438356164383563,0.9583333333333334,1
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.06,23,123,15.753424657534246,0.9565217391304348,1
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.08,21,125,14.383561643835616,0.9523809523809523,1
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.1,21,125,14.383561643835616,0.9523809523809523,1
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.12,20,126,13.698630136986301,0.95,1
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.15,17,129,11.643835616438356,0.9411764705882353,1
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.55,0.2,12,134,8.219178082191782,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.01,13,133,8.904109589041095,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.02,13,133,8.904109589041095,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.03,13,133,8.904109589041095,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.04,13,133,8.904109589041095,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.05,13,133,8.904109589041095,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.06,12,134,8.219178082191782,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.08,10,136,6.8493150684931505,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.1,10,136,6.8493150684931505,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.12,10,136,6.8493150684931505,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.15,9,137,6.164383561643835,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.6,0.2,7,139,4.794520547945205,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.01,9,137,6.164383561643835,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.02,9,137,6.164383561643835,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.03,9,137,6.164383561643835,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.04,9,137,6.164383561643835,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.05,9,137,6.164383561643835,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.06,9,137,6.164383561643835,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.08,7,139,4.794520547945205,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.1,7,139,4.794520547945205,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.12,7,139,4.794520547945205,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.15,7,139,4.794520547945205,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.65,0.2,6,140,4.109589041095891,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.01,4,142,2.73972602739726,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.02,4,142,2.73972602739726,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.03,4,142,2.73972602739726,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.04,4,142,2.73972602739726,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.05,4,142,2.73972602739726,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.06,4,142,2.73972602739726,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.08,3,143,2.0547945205479454,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.1,3,143,2.0547945205479454,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.12,3,143,2.0547945205479454,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.15,3,143,2.0547945205479454,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.7,0.2,3,143,2.0547945205479454,1.0,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.01,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.02,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.03,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.04,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.05,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.06,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.08,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.1,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.12,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.15,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.75,0.2,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.8,0.01,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.8,0.02,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.8,0.03,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.8,0.04,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.8,0.05,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.8,0.06,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.8,0.08,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.8,0.1,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.8,0.12,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.8,0.15,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.8,0.2,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.85,0.01,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.85,0.02,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.85,0.03,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.85,0.04,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.85,0.05,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.85,0.06,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.85,0.08,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.85,0.1,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.85,0.12,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.85,0.15,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.85,0.2,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.9,0.01,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.9,0.02,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.9,0.03,0,146,0.0,,0
FIHRIS_MINILM_DYNAMIC_INT8_PER_CHANNEL,HYBRID_PROTOTYPE,SCORE_AND_GAP,0.9,0.04,0,146,0.0,,0
